trade_dt,turnover
20230616,0.39765891103467443
20230619,0.32538216517228463
20230620,0.5329253389925449
20230621,0.2846135588650876
20230626,0.41088852776121904
20230627,0.40659958150297343
20230628,0.30818958204127833
20230629,0.29757701609374554
20230630,0.3578147767465112
20230703,0.6506878970264663
20230704,0.40092889083265104
20230705,0.2328291346225382
20230706,0.2539533528702929
20230707,0.37666524737644114
20230710,0.29228428723492395
20230711,0.3188501767429624
20230712,0.2925246622767299
20230713,0.2927494899021996
20230714,0.4608938202623734
20230717,0.2338681620620865
20230718,0.7408239189735081
20230719,0.4662551142487948
20230720,0.3025999396809646
20230721,0.3372582380167166
20230724,0.3050230775509382
20230725,0.28844568897448347
20230726,0.44546656685650143
20230727,0.3698359542535974
20230728,0.3821700778756525
20230731,0.33722368063410674
20230801,0.28388222747694997
20230802,0.41612329879813287
20230803,0.28803557455656364
20230804,0.4458061231200268
20230807,0.2480657156007494
20230808,0.295381543839492
20230809,0.44178565963734734
20230810,0.751418744811792
20230811,0.3732524597181483
20230814,0.5641815975549597
20230815,0.39075321512251143
20230816,0.6037645299666065
20230817,0.37829542373220204
20230818,0.42288425768771204
20230821,0.8078546828499544
20230822,0.3685243118835642
20230823,0.4366543121774764
20230824,1.1050923195829945
20230825,0.47922708877896775
20230828,0.4818327361361808
20230829,0.7883684270431445
20230830,0.40903767360929627
20230831,0.453851816980693
20230901,0.4962820137986806
20230904,0.40206053296593414
20230905,0.5984144409432419
20230906,0.4849858234094402
20230907,0.5896356439244244
20230908,0.38660652503645554
20230911,0.34349670263624105
20230912,0.7031933103839417
20230913,0.6606163699098839
20230914,0.3652385852456383
20230915,0.4515117551439857
20230918,0.4353929839299703
20230919,0.3847271840208264
20230920,0.3974370856208778
20230921,0.3258728286891958
20230922,0.33163739229998235
20230925,0.5652167089870943
20230926,0.4347255668322569
20230927,0.46765854919102995
20230928,0.4228152117686764
20231009,0.4254797914122439
20231010,0.41104418674209553
20231011,0.326816486930267
20231012,0.3178323762367688
20231013,0.5101761922273047
20231016,0.7059633834066626
20231017,0.389449512811142
20231018,0.3204841905697732
20231019,0.3309017006624035
20231020,0.4665328461444745
20231023,0.46043917669326423
20231024,0.3546386203541618
20231025,0.3883721848762361
20231026,0.33198259014090936
20231027,0.3316975681358007
20231030,0.3698191973635974
20231031,0.4463920779301494
20231101,0.3542004147378333
20231102,0.38527269418852805
20231103,0.522465874601557
20231106,0.37067241201523926
20231107,0.5072480267316856
20231108,0.5124791825021121
20231109,0.4710579065525007
20231110,0.595702628491633
20231113,0.29280375798801395
20231114,0.48496062073310875
20231115,0.32870273993044574
20231116,0.24457696450784477
20231117,0.39330372129399943
20231120,0.36267951080669486
20231121,0.30302645786783095
20231122,0.2679383324152628
20231123,0.33422101896965056
20231124,0.23058338143691004
20231127,0.2601846851315714
20231128,0.4774428313892824
20231129,0.5691825589950334
20231130,0.3196701211218628
20231201,0.3709507736203502
20231204,0.3083459607403169
20231205,0.2859650181997586
20231206,0.30559742143593466
20231207,0.2902425593394948
20231208,0.3495671179193276
20231211,0.2866211243357208
20231212,0.2245336330426121
20231213,0.2788590785192856
20231214,0.5194347058139189
20231215,0.3006865998049543
20231218,0.47038923321383186
20231219,0.35862751232977347
20231220,0.3623607246655345
20231221,0.3179125429842534
20231222,0.2872276123535323
20231225,0.579315911466497
20231226,0.26915286168668257
20231227,0.3755736419530568
20231228,0.40271527794834716
20231229,0.4033341224646594
20240102,0.4350667858602583
20240103,0.6120946498011975
20240104,0.3870897863884017
20240105,0.3775697168250052
20240108,0.5064104106126199
20240109,0.6054336457409322
20240110,0.5203937460720615
20240111,0.3845007123507795
20240112,0.3449598091740745
20240115,0.3772686055967331
20240116,0.54660841874863
20240117,0.425315375766561
20240118,0.3121428401435175
20240119,0.40054652785716466
20240122,0.4073247847551017
20240123,0.37624745030203083
20240124,0.3551437186294423
20240125,0.27606295841196987
20240126,0.685001589071359
20240129,1.1058398233323097
20240130,0.37131956670330285
20240131,0.45396855886480914
20240201,0.3499983654509754
20240202,0.33314635181825586
20240205,0.4041460842212206
20240206,0.5405329428957724
20240207,0.426246928244113
20240208,0.31449453408559236
20240219,0.6485084870038765
20240220,0.2578401060570641
20240221,0.24124347321011122
20240222,0.26956279977950176
20240223,0.2969223246692522
20240226,0.5310025792518418
20240227,0.5153849804566731
20240228,0.6777451325556534
20240229,0.7178103289420633
20240301,0.30863713094681433
20240304,0.4981080026977829
20240305,0.30375530437742404
20240306,0.2839273816422518
20240307,0.27186654235209456
20240308,0.4564141376390634
20240311,0.3874129681605956
20240312,0.315750007078421
20240313,0.25517880339289306
20240314,0.31267889194016685
20240315,0.3302323210834362
20240318,0.44575378491680834
20240319,0.4169626062184347
20240320,0.32202149665586627
20240321,0.27435341523594603
20240322,0.32300420245885564
20240325,0.341483980961117
20240326,0.3489091765322697
20240327,0.30289120737675845
20240328,0.52252189307011
20240329,0.4633199237898245
20240401,0.28325747073632174
20240402,0.3165963680856297
20240403,0.3340070737192362
20240408,0.30211066844801787
20240409,0.28367617099669395
20240410,0.25052747555917
20240411,0.3135923471299877
20240412,0.23764968016615323
20240415,0.3823464126237735
20240416,0.37067326087280145
20240417,0.6966054038899371
20240418,0.3007220649253897
20240419,0.5200357076973775
20240422,0.4729953062713145
20240423,0.2753713112939626
20240424,0.2871999767366472
20240425,0.31595129186379634
20240426,0.3133916661091421
20240429,0.3507942687895059
20240430,0.34742739278763635
20240506,0.583117554967331
20240507,0.3864344043826956
20240508,0.2636685039576949
20240509,0.24522512367757185
20240510,0.39074289058119316
20240513,0.30303963167840875
20240514,0.3694985572391565
20240515,0.4827528559493677
20240516,0.5526562431472548
20240517,0.42481438964101403
20240520,0.3510103894290297
20240521,0.29296474137997724
20240522,0.4145593316412792
20240523,0.28827650664374294
20240524,0.37564824826623233
20240527,0.2998987169562831
20240528,0.399240497277306
20240529,0.31594319684955857
20240530,0.4419426249583607
20240531,0.5511983507285049
20240603,0.35184791373598284
20240604,0.39860437986466024
20240605,0.36535590190558814
20240606,0.8462613230601861
20240607,0.4638463815194486
20240611,0.37714885758162064
20240612,0.644438535832932
20240613,0.4587845994451968
20240614,0.3138932532090673
20240617,0.8800730395215463
20240618,0.3455822628086051
20240619,0.25117988255566576
20240620,0.33849939789144134
20240621,0.39958244696260853
20240624,0.3761571442276531
20240625,0.29887530854329414
20240626,0.2701274887104849
20240627,0.3485613734041609
20240628,0.3445624891326874
20240701,0.3706434109937838
20240702,0.563385500330507
20240703,0.430070170485293
20240704,0.37968805086712615
20240705,0.40669447373392076
20240708,0.33415836472617766
20240709,0.5795189168686566
20240710,0.5747388575628707
20240711,0.37139620780997973
20240712,0.7572460932574054
20240715,0.662565831871526
20240716,0.3088732142767989
20240717,0.5650921435411371
20240718,0.5302936310733654
20240719,0.6472982898316423
20240722,0.6088521646350209
20240723,0.38050836141949174
20240724,0.34702892543121183
20240725,0.4103734026996643
20240726,0.2635633491377156
20240729,0.42792478800461997
20240730,0.32253682328517874
20240731,0.3139380758278042
20240801,0.9532984197638938
20240802,0.35847452465638935
20240805,0.38871003694274575
20240806,0.3117413411877045
20240807,0.34076120523291425
20240808,0.3083669214902405
20240809,0.2843907306518451
20240812,0.3347782555951511
20240813,0.36914780149153364
20240814,0.29818502411012743
20240815,0.26921233420789054
20240816,0.29747171477129447
20240819,0.6855095844650593
20240820,0.915191478683389
20240821,0.491102076696883
20240822,0.32585774093437514
20240823,0.481487997814301
20240826,0.37141067725803717
20240827,0.3546496482156908
20240828,0.9428294921487171
20240829,0.8696445449671241
20240830,0.3604910637980782
20240902,0.30823293084419906
20240903,0.5295814024377145
20240904,0.27662818784227583
20240905,0.30338065947480397
20240906,0.2859249896996593
20240909,0.5153987369541836
20240910,0.4142802807426957
20240911,0.41261738224215677
20240912,0.7254577787216137
20240913,0.32196921209720136
20240918,0.31319878105515
20240919,0.44170240491791657
20240920,0.5022134446837783
20240923,0.43175878516170924
20240924,0.42810518658152913
20240925,0.4735443619258231
20240926,0.2960005186484551
20240927,0.3018157094187662
20240930,0.24494667513317714
20241008,0.49607244579881593
20241009,0.7828280159953088
20241010,0.4122892170524947
20241011,0.3183643360597112
20241014,0.6988777643981272
20241015,0.3142108137616863
20241016,0.28317990860501174
20241017,0.34955608122159276
20241018,0.2547403779585869
20241021,0.26614848001881003
20241022,0.32624289728778133
20241023,0.3750096320396244
20241024,0.2789774459656843
20241025,0.2589551985360363
20241028,0.5054526050692967
20241029,0.2721631084519021
20241030,0.41958537494573067
20241031,0.35085569417822166
20241101,0.23776290445295487
20241104,0.39599157629110554
20241105,0.29510071529367016
20241106,0.25439838210941285
20241107,0.305331250659311
20241108,0.31305769418085105
20241111,0.40989274316296925
20241112,0.2534247887727545
20241113,0.47028213563646454
20241114,0.40208513458613376
20241115,0.3544156179419722
20241118,0.26315251979361953
20241119,0.5405621440613029
20241120,0.27857734855324034
20241121,0.3407220812121069
20241122,0.39761072880298043
20241125,0.5073102670913525
20241126,0.518614703888951
20241127,0.40939525639849716
20241128,0.4036977329157094
20241129,0.34228124445644115
20241202,0.5504235623359588
20241203,0.2603147653990435
20241204,0.3482036052457058
20241205,0.38365424504501044
20241206,0.27286222047401437
20241209,0.26209611558066864
20241210,0.3002259629540363
20241211,0.5342333956241632
20241212,0.3352697308305143
20241213,0.26866870313406016
20241216,0.2637186972109585
20241217,0.38794154576937084
20241218,0.45083222587331545
20241219,0.3182895901903834
20241220,0.2783813240661118
20241223,0.3419023601475441
20241224,0.6185623087783807
20241225,0.3088960065604651
20241226,0.3480425406329035
20241227,0.40145203411588004
20241230,0.41856984604640396
20241231,0.4662897401326097
