date,r_p,r_b,excess,nav_p,nav_b,nav_ex
2019-06-27,0.002342106274065836,0.010283988140836309,-0.007941881866770473,1.2300622225569808,1.245137561004531,0.9867111069375415
2019-06-28,-0.008359065295244994,-0.004537909244244576,-0.0038211560510004183,1.2197800521214128,1.2394872397560923,0.9829407298206778
2019-07-01,0.020551855953382603,0.029152669118117647,-0.008600813164735044,1.2448487960474217,1.2756216011328307,0.9744866402514819
2019-07-02,-0.0012099683711929154,-0.00046978545555143025,-0.0007401829156414852,1.2433425683772867,1.2750223326578314,0.9737653418888469
2019-07-03,-0.005135082829395121,-0.010496845963812396,0.0053617631344172745,1.2369579013033565,1.2616386196315013,0.9789864410005596
2019-07-04,0.0025654218732269474,-0.004744946464473321,0.007310368337700268,1.240131220159621,1.2556522119238378,0.986143192481888
2019-07-05,0.0003082521376451819,0.004793225989917715,-0.0044849738522725335,1.240513493259196,1.2616708367403289,0.9817203660490101
2019-07-08,-0.03114029619962022,-0.025784930904309555,-0.005355365295310666,1.201883535639479,1.229138741390997,0.9764628948709716
2019-07-09,0.0030504732629359488,-0.0014257375155213303,0.004476210778457279,1.2055498492301102,1.2273863121756152,0.9808337486057567
2019-07-10,-0.006049290124304441,-0.0031046610335803138,-0.002944629090724127,1.1982571284328059,1.2235756937190538,0.9779455570164481
2019-07-11,0.0014365581811386363,-0.00027430480913559485,0.0017108629902742312,1.1999784945137637,1.2232400610219252,0.9796186878764507
2019-07-12,0.005366927061515536,0.005581019279311539,-0.00021409221779600252,1.2064186915692063,1.2300669873857148,0.9794089591389687
2019-07-15,0.007435933498078029,0.006168738047509059,0.0012671954505689698,1.2153895407305533,1.237654948411786,0.9806500617162361
2019-07-16,0.005044996253856793,-0.003150700609566015,0.008195696863422808,1.2215211764105156,1.2337554682113927,0.9886871723511592
2019-07-17,-0.0006910061848544036,-0.0005844785424655718,-0.00010652764238883172,1.2206770977226853,1.2330343646135735,0.9885818498376285
2019-07-18,-0.015425484172301274,-0.011342632232574923,-0.004082851939726351,1.2018475624722733,1.2190485092856351,0.9845456165144407
2019-07-19,0.0062860324378744,0.009709837076483874,-0.0034238046386094734,1.2094024152353544,1.2308852716991292,0.981174724665696
2019-07-22,-0.02368949049635638,-0.010177051911941293,-0.013512438584415087,1.180752288213366,1.2183584883914031,0.9679166614580704
2019-07-23,0.006149142817272413,0.003963663531241446,0.002185479286030967,1.1880129026654114,1.2231876514998186,0.9700320232722913
2019-07-24,0.0071003251801851075,0.008425708721387926,-0.001325383541202818,1.1964481805925915,1.2334938743629547,0.9687463587942066
2019-07-25,0.0003610429006533078,0.007162438195223331,-0.006801395294570023,1.196880149714194,1.2423286980022659,0.9621575318678718
2019-07-26,0.001478560529892592,0.0018027583651816226,-0.0003241978352890307,1.1986498094625735,1.2445683164548946,0.9618456024788332
2019-07-29,-0.002060491743133719,-0.0009072920798098849,-0.001153199663323834,1.196180001427267,1.2434391294785927,0.9607364024538851
2019-07-30,0.005325285177162797,0.00442471632550645,0.000900568851656347,1.2025500010580863,1.2489409948945702,0.9616016117325875
2019-07-31,-0.005422143367905585,-0.007864491299212406,0.002442347931306821,1.1960296025452744,1.2391187093069922,0.9639501774397438
2019-08-01,-0.0054066784343174135,-0.00793244682630112,0.002525768391983707,1.1895630550863876,1.2292894660339395,0.9663848923293682
2019-08-02,-0.01588685226368436,-0.014194659812088006,-0.0016921924515963527,1.1706646425718932,1.2118401202530045,0.9647495831092316
2019-08-05,-0.014061171171245945,-0.0174845644678997,0.003423393296653754,1.1542037266485643,1.1906516235456535,0.9680523003649972
2019-08-06,-0.02502687902008538,-0.013210462016190028,-0.011816417003895352,1.125317609617199,1.1749225654982887,0.9566133907023042
2019-08-07,-0.001479901374396353,-0.0043551158643624355,0.0028752144899660825,1.123652250540094,1.1698056415938896,0.9593638593845472
2019-08-08,0.006247352274857176,0.011633626177036005,-0.005386273902178829,1.130672101983654,1.1834147231279806,0.9541964628660506
2019-08-09,-0.008974405744246794,-0.010263264886431145,0.001288859142184351,1.1205249917767524,1.1712690243540156,0.9554262877006554
2019-08-12,0.01175944417380359,0.0181312059150891,-0.006371761741285509,1.1337017428629028,1.1925055442165438,0.949338539034066
2019-08-13,-0.006574978230798223,-0.00824600171179446,0.0016710234809962365,1.1262476785833613,1.1826721414576098,0.9509249060242065
2019-08-14,0.004136831562554288,0.004756103043165538,-0.0006192714806112498,1.1309067755273785,1.1882970520286635,0.9503360253497029
2019-08-15,5.653828001994654e-05,0.0035446075124423437,-0.003488069232422397,1.1309707150513297,1.1925090986862974,0.9470211874992179
2019-08-16,0.0022289333462539584,0.004231782827502917,-0.0020028494812489583,1.1334915733917443,1.197555538211759,0.9451244466051033
2019-08-19,0.02557574060378176,0.024163274028714765,0.0014124665750669951,1.162481459849384,1.2264924008461748,0.9464594032952117
2019-08-20,0.0007217856977002057,-0.0007958613483372012,0.001517647046037407,1.1633205223409449,1.2255162829503121,0.947895794612817
2019-08-21,0.0011674958377032585,-0.0007213937747357901,0.0018888896124390486,1.1646786942086926,1.2246322031329544,0.9496862651329357
2019-08-22,0.0024604747040457564,0.0026264968456841675,-0.00016602214163841111,1.1675443566741341,1.2278486957516064,0.9495285961853138
2019-08-23,-0.0002719105155628565,0.005519481499370871,-0.005791392014933727,1.1672268890861683,1.234625783911834,0.944029503855415
2019-08-26,-0.00818687522125916,-0.012575653767076034,0.004388778545816874,1.1576709481903213,1.2190995575214538,0.9481726402885536
2019-08-27,0.017481228217868017,0.01427050238230465,0.003210725835563366,1.177908458236832,1.2364967206613302,0.9512169626813024
2019-08-28,0.0026483693284791165,-0.0032553648228793586,0.005903734151358475,1.1810279948693825,1.2324714727332837,0.9568326947492354
2019-08-29,-0.0038128753534828475,-0.002205660050750069,-0.0016072153027327785,1.1765248823359717,1.2297530596421868,0.9552948586000793
2019-08-30,-0.009508965501996425,-0.000391740511085481,-0.009117224990910944,1.1653373478175986,1.2292713155500936,0.946585220441562
2019-09-02,0.01874863930217896,0.015662411037901558,0.003086228264277402,1.1871858374171886,1.2485246681713411,0.949506598503436
2019-09-03,0.004112569325617432,0.0027445068219551505,0.0013680625036622818,1.192068221475958,1.2519512526405165,0.9508055828778285
2019-09-04,0.008925210115586779,0.008720279449080381,0.00020493066650639769,1.2027076808247448,1.262868617420168,0.9510004320996456
2019-09-05,0.006872427021120231,0.009819959033799286,-0.002947532012679055,1.2109732015889536,1.2752699355083048,0.9481973278819602
2019-09-06,0.0026570495168920516,0.005253749357158277,-0.0025966998402662256,1.2141908173492049,1.281969884112185,0.9457351440321082
2019-09-09,0.01525804340596082,0.00972767971336097,0.005530363692599849,1.232716993543438,1.2944404765470028,0.9509654033354791
2019-09-10,0.003023390929705938,-0.003445291781217552,0.00646868271092349,1.2364439789206116,1.28998075141188,0.9571168967987217
2019-09-11,-0.003065459103784307,-0.006880636861673506,0.0038151777578891988,1.2326537104691102,1.281104862302866,0.9607684678950881
2019-09-12,0.006945269736607473,0.009340027950779595,-0.0023947582141721213,1.2412148229801483,1.2930704175246543,0.9584676597146787
2019-09-16,0.0008099460061667951,-0.0024570130908908583,0.0032669590970576534,1.2422201399688162,1.2898933265813526,0.9615989343548192
2019-09-17,-0.023012480133177582,-0.017791935335781828,-0.005220544797395754,1.2136335736767507,1.2669436279247606,0.9565788640408919
2019-09-18,0.001166614713556946,0.0037162751625470225,-0.0025496604489900765,1.2150494164606687,1.2716519390615646,0.954139912744907
2019-09-19,0.0077312117671612945,0.0051313177736924676,0.002599893993468827,1.2244432208068918,1.2781771892584217,0.9566205753729813
2019-09-20,0.0008448601674482248,0.0027750912279733697,-0.001930231060525145,1.2254777041114535,1.2817242475641284,0.9547740766252589
2019-09-23,-0.009826321806757243,-0.010213672813165542,0.00038735100640829856,1.2134357658238484,1.2686331354628075,0.9551439093247323
2019-09-24,0.002893692551803717,0.002463864542115335,0.0004298280096883822,1.216947075861505,1.271758875662227,0.9555544569302433
2019-09-25,-0.017466375053469263,-0.010203733329020026,-0.007262641724449237,1.1956914218142853,1.258782187236155,0.9486146072613583
2019-09-26,-0.01866293620274251,-0.011337904582925051,-0.007325031619817457,1.173376309090799,1.244510234906586,0.9416659752681481
2019-09-27,0.008275135853534454,0.003967332071576735,0.00430780378195772,1.1830861574558442,1.2494476202749363,0.9457224875177491
2019-09-30,-0.010651777314933275,-0.010611892697017233,-3.98846179160417e-05,1.1704841871622444,1.236188616198035,0.9456847677376798
2019-10-08,0.0030056104920401783,0.004681491215512645,-0.001675880723472467,1.1740022067159464,1.2419758223454829,0.9440999128649468
2019-10-09,0.012021429293304298,0.0030625275272169183,0.00895890176608738,1.1881153912341653,1.2457794074895538,0.9525580112416755
2019-10-10,0.011697266299130815,0.009243002822188595,0.00245426347694222,1.2020130933595274,1.2572941500688042,0.9548958395783347
2019-10-11,0.0038524582870218538,0.007737955531131657,-0.0038854972441098035,1.2066437986621492,1.2670230362915886,0.9511855944252412
2019-10-14,0.012817331603095283,0.011633873769165914,0.0011834578339293689,1.2221097523564206,1.2817634223584302,0.9523112824684845
2019-10-15,-0.007416256592284287,-0.006507011894749781,-0.0009092446975345059,1.2130462728490123,1.2734229725228887,0.9514453984844977
2019-10-16,-0.006586241381589142,-0.003686735674034547,-0.002899505707554595,1.2050568572889917,1.2687281986219534,0.9486866771211654
2019-10-17,-0.0033668105523224634,0.0001006191895100983,-0.0034674297418325617,1.2009996591457226,1.2688558570250072,0.9453971727212351
2019-10-18,-0.01205357754041958,-0.014063871975678377,0.002010294435258797,1.186523316628192,1.251010830696218,0.947297699396666
2019-10-21,0.000392112974956893,0.0017632246838639176,-0.0013711117089070246,1.1869885678157308,1.2532166438726826,0.9459988484292026
2019-10-22,0.010763150574584657,0.00553593026089283,0.005227220313691827,1.1997643045014421,1.260154363814952,0.9509437928264408
2019-10-23,-0.0012867003070308192,-0.006668405474869243,0.005381705167838424,1.1982205674024755,1.251751143556108,0.9560614919506187
2019-10-24,0.0025765222595082182,-0.0005035754765086997,0.003080097736016918,1.2013078093661886,1.2511207923775214,0.9590062547874687
2019-10-25,0.0067375869528514265,0.00688387235803245,-0.00014628540518102362,1.2094017251889329,1.2597333482167286,0.958865966168916
2019-10-28,0.007784647930720867,0.010063103692117936,-0.002278455761397069,1.2188164918263351,1.2724101755242525,0.9566812324838908
2019-10-29,-0.011659408652920589,-0.006738382186782466,-0.004921026466138123,1.2046058122752128,1.263836189463219,0.95197337881918
2019-10-30,-0.011038443938995113,-0.006512724997094765,-0.004525718941900347,1.1913088385478252,1.2556051719198689,0.9476650148664731
2019-10-31,-0.008956618754208945,-0.0023124087605309596,-0.006644209993677985,1.180638739462433,1.2527016995205533,0.9413685295040384
2019-11-01,0.010260362607498408,0.015095378233877632,-0.004835015626379224,1.1927525210377774,1.2716117054890375,0.9368169979537048
2019-11-04,-0.0009077210507051348,0.006195101631639721,-0.007102822682344856,1.1916698344661498,1.2794894692405248,0.930162952931433
2019-11-05,0.0015373784724415085,0.006506400302912496,-0.004969021830470988,1.193501882015916,1.2878143399107647,0.9255409529124213
2019-11-06,-0.008371629868563879,-0.005763398012367027,-0.002608231856196852,1.1835103260122444,1.2803921533038252,0.9231269275148204
2019-11-07,0.0028331034690816104,0.00284116918051458,-8.065711432969636e-06,1.1868633332225635,1.2840299640287647,0.9231194818394071
2019-11-08,-0.003289557733550552,-0.004501351595221581,0.0012117938616710289,1.1829590777660937,1.2782500937018715,0.9242381123610891
2019-11-11,-0.024652745777985596,-0.01874283739882132,-0.005909908379164275,1.1537958883561659,1.2542920600405891,0.9187759497965033
2019-11-12,0.003310186993435993,0.00039655746875633113,0.0029136295246796617,1.1576151684988825,1.254789458925,0.921452922530396
2019-11-13,-0.005324519014875073,-0.0010170677529853789,-0.004307451261889694,1.1514514245223024,1.2535132530295414,0.9174838089764705
2019-11-14,0.002247488028791045,0.002879769097203333,-0.0006322810684122881,1.1540392978146508,1.2571230817585508,0.9169037013334799
2019-11-15,-0.011584118150748446,-0.007716328638380121,-0.003867789512368325,1.140670770238159,1.2474227069208086,0.9133573108136105
2019-11-18,0.006889809196420238,0.007260097756778938,-0.0003702885603587003,1.1485297742010336,1.2564791177170795,0.9130191050498963
2019-11-19,0.013577819227215127,0.011587407052912724,0.001990412174302403,1.1641243038522096,1.271038452707552,0.9148363893919582
2019-11-20,-0.006588913201301838,-0.008973103062878796,0.0023841898615769574,1.1564539898586015,1.2596332936745251,0.9170175330365481
2019-11-21,0.0022745182009289433,-0.0036189656687878324,0.005893483869716776,1.1590843655070717,1.2550747240294549,0.9224219610757464
2019-11-22,-0.0007609602126614767,-0.00977247746644938,0.009011517253787904,1.158202348421803,1.2428095345701669,0.9307343824932534
2019-11-25,0.010271819746125344,0.005501841462333346,0.004769978283791998,1.1700991941743308,1.2496472755972483,0.9351739652857247
2019-11-26,-0.0016620031800246293,0.0017533474854272146,-0.003415350665451844,1.1681544855926689,1.2518383415055878,0.9319800182610729
2019-11-27,-0.001741361572160649,-0.0021325102053774136,0.00039114863321676463,1.1661203062611107,1.2491687834668443,0.9323445609714012
2019-11-28,-0.00358244418661946,-0.003348328747690199,-0.000234115438929261,1.1619427453490467,1.2449861557184452,0.932126284715276
2019-11-29,0.0027531405074829873,-0.006423690459615661,0.009176830967098648,1.1651417369886432,1.2369887500276031,0.9406802500700979
2019-12-02,0.001201641262673192,0.0019789758651638234,-0.0007773346024906314,1.1665418193766715,1.2394367209093868,0.9399490267618389
2019-12-03,0.007304712908334121,0.004004012738204388,0.0033007001701297334,1.1750630724627837,1.2443994413281063,0.9430515166743849
2019-12-04,0.0015433867467875562,-0.00052654513100725,0.002069931877794806,1.1768766492354623,1.243744208861247,0.945003569071152
